event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
118	1.11	Highway.node[5].appl	BrakingNoGui		0.0	0.0	5.0	5	27.6901	242.45	0.0	13.89
664	1.21	Highway.node[5].appl	BrakingNoGui		-8.46881e-05	-0.00113628	5.0	5	29.0791	242.45	2.12135e-06	13.89
1210	1.31	Highway.node[5].appl	BrakingNoGui		-0.000340454	-0.00184481	5.0	5	30.4681	242.45	9.08177e-06	13.89
1756	1.41	Highway.node[5].appl	BrakingNoGui		-0.000576465	-0.00147109	5.0	5	31.8571	242.45	1.35045e-05	13.8899
2302	1.51	Highway.node[5].appl	BrakingNoGui		-0.000761736	-0.00173584	5.0	5	33.2461	242.45	1.5012e-05	13.8899
2848	1.61	Highway.node[5].appl	BrakingNoGui		-0.000870814	-0.00104308	5.0	5	34.6351	242.45	1.42098e-05	13.8898
3394	1.71	Highway.node[5].appl	BrakingNoGui		-0.000904151	-0.00108454	5.00001	5	36.024	242.45	1.17401e-05	13.8897
3940	1.81	Highway.node[5].appl	BrakingNoGui		-0.000935758	-0.00108902	5.00001	5	37.413	242.45	8.37568e-06	13.8896
4486	1.91	Highway.node[5].appl	BrakingNoGui		-0.000885531	-0.000277856	5.00001	5	38.802	242.45	4.69363e-06	13.8895
5040	2.01	Highway.node[5].appl	BrakingNoGui		-0.00077797	-0.000308096	5.00001	5	40.1909	242.45	1.10982e-06	13.8894
5586	2.11	Highway.node[5].appl	BrakingNoGui		-0.000705324	-0.000442311	5.00001	5	41.5798	242.45	-2.14703e-06	13.8893
6132	2.21	Highway.node[5].appl	BrakingNoGui		-0.000600539	0.000164028	5.00001	5	42.9688	242.45	-4.53731e-06	13.8893
6678	2.31	Highway.node[5].appl	BrakingNoGui		-0.000490701	-0.000132588	5.00001	5	44.3577	242.45	-5.77883e-06	13.8892
7224	2.41	Highway.node[5].appl	BrakingNoGui		-0.000459032	-0.000468071	5.00001	5	45.7466	242.45	-5.82309e-06	13.8892
7770	2.51	Highway.node[5].appl	BrakingNoGui		-0.000422216	-5.09852e-05	5.00001	5	47.1355	242.45	-5.0058e-06	13.8891
8316	2.61	Highway.node[5].appl	BrakingNoGui		-0.000394077	-0.000449821	5.00001	5	48.5244	242.45	-3.58448e-06	13.8891
8862	2.71	Highway.node[5].appl	BrakingNoGui		-0.000368997	-6.39813e-05	5.00001	5	49.9134	242.45	-1.91269e-06	13.8891
9408	2.81	Highway.node[5].appl	BrakingNoGui		-0.000285034	0.00024708	5.00001	5	51.3023	242.45	-3.35632e-07	13.889
9954	2.91	Highway.node[5].appl	BrakingNoGui		-0.00024051	-0.000287652	5.00001	5	52.6912	242.45	1.09925e-06	13.889
10508	3.01	Highway.node[5].appl	BrakingNoGui		-0.000227065	-4.1622e-05	5.00001	5	54.0801	242.45	2.18034e-06	13.889
11054	3.11	Highway.node[5].appl	BrakingNoGui		-0.000174146	0.000174438	5.00001	5	55.469	242.45	2.70112e-06	13.889
11600	3.21	Highway.node[5].appl	BrakingNoGui		-0.000171344	-0.000452294	5.00001	5	56.8579	242.45	2.74973e-06	13.8889
12146	3.31	Highway.node[5].appl	BrakingNoGui		-0.00020724	-0.00029011	5.00001	5	58.2467	242.45	2.2786e-06	13.8889
12692	3.41	Highway.node[5].appl	BrakingNoGui		-0.000203502	-8.70757e-05	5.00001	5	59.6356	242.45	1.48238e-06	13.8889
13238	3.51	Highway.node[5].appl	BrakingNoGui		-0.000165359	9.5981e-05	5.00001	5	61.0245	242.45	5.9596e-07	13.8889
13784	3.61	Highway.node[5].appl	BrakingNoGui		-0.000105129	0.000234999	5.00001	5	62.4134	242.45	-2.37408e-07	13.8889
14330	3.71	Highway.node[5].appl	BrakingNoGui		-3.61774e-05	0.000316674	5.00001	5	63.8023	242.45	-9.08245e-07	13.8889
14876	3.81	Highway.node[5].appl	BrakingNoGui		2.92331e-05	0.000338499	5.00001	5	65.1912	242.45	-1.3499e-06	13.8889
15422	3.91	Highway.node[5].appl	BrakingNoGui		8.15469e-05	0.000307248	5.00001	5	66.5801	242.45	-1.53975e-06	13.8889
15976	4.01	Highway.node[5].appl	BrakingNoGui		0.000114847	0.000236365	5.00001	5	67.969	242.45	-1.49419e-06	13.8889
16522	4.11	Highway.node[5].appl	BrakingNoGui		0.000127086	0.000142828	5.00001	5	69.3578	242.45	-1.25926e-06	13.8889
17068	4.21	Highway.node[5].appl	BrakingNoGui		0.000119717	4.40464e-05	5.00001	5	70.7467	242.45	-8.98833e-07	13.8889
17614	4.31	Highway.node[5].appl	BrakingNoGui		9.68656e-05	-4.47759e-05	5.00001	5	72.1356	242.45	-4.82688e-07	13.8889
18160	4.41	Highway.node[5].appl	BrakingNoGui		6.42593e-05	-0.000112489	5.00001	5	73.5245	242.45	-7.58432e-08	13.8889
18706	4.51	Highway.node[5].appl	BrakingNoGui		2.81079e-05	-0.00015293	5.00001	5	74.9134	242.45	2.69453e-07	13.8889
19252	4.61	Highway.node[5].appl	BrakingNoGui		-5.89458e-06	-0.000164971	5.00001	5	76.3023	242.45	5.18549e-07	13.8889
19798	4.71	Highway.node[5].appl	BrakingNoGui		-3.33184e-05	-0.000151807	5.00001	5	77.6912	242.45	6.55929e-07	13.8889
20344	4.81	Highway.node[5].appl	BrakingNoGui		-5.14313e-05	-0.00011975	5.00001	5	79.0801	242.45	6.83878e-07	13.8889
20890	4.91	Highway.node[5].appl	BrakingNoGui		-5.93076e-05	-7.67607e-05	5.00001	5	80.469	242.45	6.18955e-07	13.8889
21445	5.01	Highway.node[5].appl	BrakingNoGui		-5.76541e-05	-3.10048e-05	5.00001	5	81.8579	242.45	4.87175e-07	13.8889
21991	5.11	Highway.node[5].appl	BrakingNoGui		-0.787461	-8.46763	5.00001	5	83.2463	242.45	0.000535044	13.8652
22537	5.21	Highway.node[5].appl	BrakingNoGui		-2.22349	-9.1338	5.00016	5	84.6261	242.45	0.00230466	13.7067
23083	5.31	Highway.node[5].appl	BrakingNoGui		-3.49667	-9.52594	5.00046	5	85.9831	242.45	0.00356582	13.4133
23629	5.41	Highway.node[5].appl	BrakingNoGui		-4.58557	-9.64177	5.00085	5	87.3048	242.45	0.00417285	13.0025
24175	5.51	Highway.node[5].appl	BrakingNoGui		-5.47589	-9.5116	5.00127	5	88.5804	242.45	0.00414144	12.4936
