event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
114	1.11	Highway.node[1].appl	BrakingNoGui		0.0	0.0	5.0	1	63.6901	242.45	-9.20219e-06	13.89
660	1.21	Highway.node[1].appl	BrakingNoGui		-0.000108232	-0.00118429	5.0	1	65.0791	242.45	-3.30643e-05	13.89
1206	1.31	Highway.node[1].appl	BrakingNoGui		-0.000374633	-0.0019446	4.99999	1	66.4681	242.45	-5.02623e-05	13.89
1752	1.41	Highway.node[1].appl	BrakingNoGui		-0.00061459	-0.00148904	4.99999	1	67.8571	242.45	-5.03322e-05	13.8899
2298	1.51	Highway.node[1].appl	BrakingNoGui		-0.000796717	-0.00175612	4.99998	1	69.2461	242.45	-3.95705e-05	13.8898
2844	1.61	Highway.node[1].appl	BrakingNoGui		-0.000889321	-0.000924379	4.99998	1	70.6351	242.45	-1.85138e-05	13.8898
3390	1.71	Highway.node[1].appl	BrakingNoGui		-0.000898214	-0.000974234	4.99998	1	72.024	242.45	1.54993e-06	13.8897
3936	1.81	Highway.node[1].appl	BrakingNoGui		-0.000912899	-0.0010016	4.99998	1	73.413	242.45	2.14075e-05	13.8896
4482	1.91	Highway.node[1].appl	BrakingNoGui		-0.000841416	-9.74521e-05	4.99998	1	74.802	242.45	4.02114e-05	13.8895
5036	2.01	Highway.node[1].appl	BrakingNoGui		-0.000717791	-0.000225271	4.99999	1	76.1909	242.45	4.77369e-05	13.8894
5582	2.11	Highway.node[1].appl	BrakingNoGui		-0.000649258	-0.000442157	4.99999	1	77.5798	242.45	4.81761e-05	13.8893
6128	2.21	Highway.node[1].appl	BrakingNoGui		-0.000550091	0.000211232	5.0	1	78.9688	242.45	4.53068e-05	13.8893
6674	2.31	Highway.node[1].appl	BrakingNoGui		-0.000450124	-0.000177052	5.0	1	80.3577	242.45	3.36425e-05	13.8892
7220	2.41	Highway.node[1].appl	BrakingNoGui		-0.000444535	-0.000620085	5.0	1	81.7466	242.45	2.13128e-05	13.8892
7766	2.51	Highway.node[1].appl	BrakingNoGui		-0.000431098	-0.000127876	5.00001	1	83.1355	242.45	1.46266e-05	13.8892
8312	2.61	Highway.node[1].appl	BrakingNoGui		-0.000422207	-0.000597741	5.00001	1	84.5244	242.45	8.96846e-06	13.8891
8858	2.71	Highway.node[1].appl	BrakingNoGui		-0.000411091	-0.000134455	5.00001	1	85.9134	242.45	9.11304e-06	13.8891
9404	2.81	Highway.node[1].appl	BrakingNoGui		-0.000322369	0.000279098	5.00001	1	87.3023	242.45	8.11696e-06	13.889
9950	2.91	Highway.node[1].appl	BrakingNoGui		-0.000272059	-0.000326602	5.00001	1	88.6912	242.45	2.30617e-06	13.889
10504	3.01	Highway.node[1].appl	BrakingNoGui		-0.000254296	-2.3589e-05	5.00001	1	90.0801	242.45	-2.66085e-07	13.889
11050	3.11	Highway.node[1].appl	BrakingNoGui		-0.000188657	0.000236151	5.00001	1	91.469	242.45	-3.46968e-06	13.889
11596	3.21	Highway.node[1].appl	BrakingNoGui		-0.000182086	-0.000492581	5.00001	1	92.8579	242.45	-8.60924e-06	13.8889
12142	3.31	Highway.node[1].appl	BrakingNoGui		-0.000217827	-0.000266896	5.00001	1	94.2467	242.45	-6.25315e-06	13.8889
12688	3.41	Highway.node[1].appl	BrakingNoGui		-0.000204876	-3.40075e-05	5.00001	1	95.6356	242.45	4.92125e-08	13.8889
13234	3.51	Highway.node[1].appl	BrakingNoGui		-0.000154967	0.000165763	5.00001	1	97.0245	242.45	5.73857e-06	13.8889
13780	3.61	Highway.node[1].appl	BrakingNoGui		-8.37259e-05	0.000304865	5.00001	1	98.4134	242.45	7.67192e-06	13.8889
14326	3.71	Highway.node[1].appl	BrakingNoGui		-7.40905e-06	0.000370733	5.00001	1	99.8023	242.45	4.33532e-06	13.8889
14872	3.81	Highway.node[1].appl	BrakingNoGui		5.98781e-05	0.000365143	5.00001	1	101.191	242.45	-4.24791e-06	13.8889
15418	3.91	Highway.node[1].appl	BrakingNoGui		0.000108105	0.000301346	5.00001	1	102.58	242.45	-1.68431e-05	13.8889
15972	4.01	Highway.node[1].appl	BrakingNoGui		0.000132228	0.000199824	5.00001	1	103.969	242.45	-3.14679e-05	13.8889
16518	4.11	Highway.node[1].appl	BrakingNoGui		0.000132118	8.36339e-05	5.0	1	105.358	242.45	-4.58933e-05	13.8889
17064	4.21	Highway.node[1].appl	BrakingNoGui		0.0001117	-2.58425e-05	5.0	1	106.747	242.45	-5.80919e-05	13.8889
17610	4.31	Highway.node[1].appl	BrakingNoGui		7.7575e-05	-0.000112104	4.99999	1	108.136	242.45	-6.65701e-05	13.8889
18156	4.41	Highway.node[1].appl	BrakingNoGui		3.74584e-05	-0.000165364	4.99998	1	109.525	242.45	-7.05498e-05	13.8889
18702	4.51	Highway.node[1].appl	BrakingNoGui		-1.28955e-06	-0.000182953	4.99998	1	110.913	242.45	-6.99979e-05	13.8889
19248	4.61	Highway.node[1].appl	BrakingNoGui		-3.28086e-05	-0.000168484	4.99997	1	112.302	242.45	-6.55246e-05	13.8889
19794	4.71	Highway.node[1].appl	BrakingNoGui		-5.34331e-05	-0.000130137	4.99996	1	113.691	242.45	-5.81921e-05	13.8889
20340	4.81	Highway.node[1].appl	BrakingNoGui		-6.19024e-05	-7.85043e-05	4.99996	1	115.08	242.45	-4.92807e-05	13.8889
20886	4.91	Highway.node[1].appl	BrakingNoGui		-5.91388e-05	-2.44274e-05	4.99995	1	116.469	242.45	-4.00582e-05	13.8889
21441	5.01	Highway.node[1].appl	BrakingNoGui		-4.77087e-05	2.28191e-05	4.99994	1	117.858	242.45	-0.00160022	13.8889
21987	5.11	Highway.node[1].appl	BrakingNoGui		-0.799973	-8.55987	4.99661	1	119.246	242.45	-0.0728518	13.8647
22533	5.21	Highway.node[1].appl	BrakingNoGui		-2.25752	-9.29623	4.986	1	120.626	242.45	-0.134163	13.7039
23079	5.31	Highway.node[1].appl	BrakingNoGui		-3.55525	-9.70097	4.97091	1	121.982	242.45	-0.161941	13.4058
23625	5.41	Highway.node[1].appl	BrakingNoGui		-4.65998	-9.76578	4.95477	1	123.303	242.45	-0.155407	12.9882
24171	5.51	Highway.node[1].appl	BrakingNoGui		-5.54901	-9.53829	4.9408	1	124.577	242.45	-0.119941	12.4718
24717	5.61	Highway.node[1].appl	BrakingNoGui		-6.21683	-9.10712	4.93144	1	125.795	242.45	-0.0650345	11.8787
25263	5.71	Highway.node[1].appl	BrakingNoGui		-6.67705	-8.57882	4.92807	1	126.951	242.45	-0.00192752	11.2303
25809	5.81	Highway.node[1].appl	BrakingNoGui		-6.95978	-8.05487	4.93096	1	128.04	242.45	0.0586004	10.5459
26355	5.91	Highway.node[1].appl	BrakingNoGui		-7.10646	-7.61972	4.93941	1	129.059	242.45	0.107934	9.8411
26909	6.01	Highway.node[1].appl	BrakingNoGui		-7.16348	-7.32915	4.95199	1	130.008	242.45	0.140685	9.12689
27455	6.11	Highway.node[1].appl	BrakingNoGui		-7.17531	-7.20307	4.96693	1	130.885	242.45	0.155036	8.40979
28001	6.21	Highway.node[1].appl	BrakingNoGui		-7.179	-7.23243	4.98243	1	131.69	242.45	0.152404	7.6922
28547	6.31	Highway.node[1].appl	BrakingNoGui		-7.20076	-7.38412	4.99697	1	132.423	242.45	0.136653	6.97339
29093	6.41	Highway.node[1].appl	BrakingNoGui		-7.25457	-7.61087	5.00949	1	133.084	242.45	0.113029	6.2507
29639	6.51	Highway.node[1].appl	BrakingNoGui		-7.34291	-7.86194	5.0195	1	133.673	242.45	0.0870723	5.5207
30185	6.61	Highway.node[1].appl	BrakingNoGui		-7.45912	-8.0915	5.02699	1	134.188	242.45	0.0636634	4.78024
30731	6.71	Highway.node[1].appl	BrakingNoGui		-7.59062	-8.2656	5.03243	1	134.628	242.45	0.0463508	4.02719
31277	6.81	Highway.node[1].appl	BrakingNoGui		-7.72255	-8.3657	5.03653	1	134.993	242.45	0.0370154	3.26084
31823	6.91	Highway.node[1].appl	BrakingNoGui		-7.84094	-8.38845	5.04011	1	135.28	242.45	0.0358694	2.48194
32377	7.01	Highway.node[1].appl	BrakingNoGui		-7.93518	-8.3439	5.04394	1	135.489	242.45	0.0417244	1.69244
32923	7.11	Highway.node[1].appl	BrakingNoGui		-7.99936	-8.25142	5.04862	1	135.618	242.45	0.052441	0.89515
33469	7.21	Highway.node[1].appl	BrakingNoGui		-8.03264	-8.13468	5.05451	1	135.668	242.45	0.0654542	0.0931484
34015	7.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
34561	7.41	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
35107	7.51	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
35653	7.61	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
36199	7.71	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
36745	7.81	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
37291	7.91	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
37845	8.01	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
38391	8.11	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
38937	8.21	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
39483	8.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
40029	8.41	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
40575	8.51	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
41121	8.61	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
41667	8.71	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
42213	8.81	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
42759	8.91	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
43313	9.01	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
43859	9.11	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
44405	9.21	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
44951	9.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
45497	9.41	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
46043	9.51	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
46589	9.61	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
47135	9.71	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
47681	9.81	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
48227	9.91	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
48781	10.01	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
49327	10.11	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
49873	10.21	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
50419	10.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
50965	10.41	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
51511	10.51	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
52057	10.61	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
52603	10.71	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
53149	10.81	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
53695	10.91	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
54249	11.01	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
54795	11.11	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
55341	11.21	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
55887	11.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
56433	11.41	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
56979	11.51	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
57525	11.61	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
58071	11.71	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
58617	11.81	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
59163	11.91	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
59717	12.01	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
60263	12.11	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
60809	12.21	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
61355	12.31	Highway.node[1].appl	BrakingNoGui		0.0	4.83912e-05	5.05551	1	135.668	242.45	0.0	0.0
