event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
120	1.11	Highway.node[7].appl	BrakingNoGui		0.0	0.0	5.0	7	9.6901	242.45	0.0	13.89
666	1.21	Highway.node[7].appl	BrakingNoGui		-8.54247e-05	-0.000934731	5.0	7	11.0791	242.45	2.56615e-06	13.89
1212	1.31	Highway.node[7].appl	BrakingNoGui		-0.000320597	-0.00180063	5.0	7	12.4681	242.45	8.48667e-06	13.89
1758	1.41	Highway.node[7].appl	BrakingNoGui		-0.000567443	-0.00159757	5.0	7	13.8571	242.45	1.08915e-05	13.8899
2304	1.51	Highway.node[7].appl	BrakingNoGui		-0.000776497	-0.00185409	5.0	7	15.2461	242.45	1.04e-05	13.8899
2850	1.61	Highway.node[7].appl	BrakingNoGui		-0.000914698	-0.00127979	5.0	7	16.6351	242.45	8.5281e-06	13.8898
3396	1.71	Highway.node[7].appl	BrakingNoGui		-0.000964402	-0.00112787	5.0	7	18.024	242.45	8.11212e-06	13.8897
3942	1.81	Highway.node[7].appl	BrakingNoGui		-0.000990209	-0.00110686	5.00001	7	19.413	242.45	7.93134e-06	13.8896
4488	1.91	Highway.node[7].appl	BrakingNoGui		-0.000935834	-0.000331305	5.00001	7	20.802	242.45	7.73815e-06	13.8895
5042	2.01	Highway.node[7].appl	BrakingNoGui		-0.000810403	-0.000172022	5.00001	7	22.1909	242.45	8.95716e-06	13.8894
5588	2.11	Highway.node[7].appl	BrakingNoGui		-0.00069278	-0.000152141	5.00001	7	23.5798	242.45	9.4731e-06	13.8893
6134	2.21	Highway.node[7].appl	BrakingNoGui		-0.000554592	0.000274543	5.00001	7	24.9688	242.45	6.84948e-06	13.8893
6680	2.31	Highway.node[7].appl	BrakingNoGui		-0.000427918	4.27462e-05	5.00001	7	26.3577	242.45	5.11964e-06	13.8892
7226	2.41	Highway.node[7].appl	BrakingNoGui		-0.000382474	-0.00035653	5.00001	7	27.7466	242.45	3.66403e-06	13.8892
7772	2.51	Highway.node[7].appl	BrakingNoGui		-0.000347896	-2.61837e-05	5.00001	7	29.1355	242.45	1.37896e-06	13.8891
8318	2.61	Highway.node[7].appl	BrakingNoGui		-0.000337609	-0.00051177	5.00001	7	30.5244	242.45	-1.17112e-06	13.8891
8864	2.71	Highway.node[7].appl	BrakingNoGui		-0.000344319	-0.00023697	5.00001	7	31.9133	242.45	-3.57545e-06	13.8891
9410	2.81	Highway.node[7].appl	BrakingNoGui		-0.00030044	3.25382e-05	5.00001	7	33.3023	242.45	-3.80658e-06	13.889
9956	2.91	Highway.node[7].appl	BrakingNoGui		-0.000277116	-0.000341925	5.00001	7	34.6912	242.45	-1.72148e-06	13.889
10510	3.01	Highway.node[7].appl	BrakingNoGui		-0.000272319	-0.00015981	5.00001	7	36.0801	242.45	-4.6763e-07	13.889
11056	3.11	Highway.node[7].appl	BrakingNoGui		-0.000218954	0.000194188	5.00001	7	37.469	242.45	9.46725e-07	13.889
11602	3.21	Highway.node[7].appl	BrakingNoGui		-0.000205523	-0.00044101	5.00001	7	38.8578	242.45	3.01526e-06	13.8889
12148	3.31	Highway.node[7].appl	BrakingNoGui		-0.000244282	-0.000396019	5.00001	7	40.2467	242.45	4.17043e-06	13.8889
12694	3.41	Highway.node[7].appl	BrakingNoGui		-0.000241576	-7.8891e-05	5.00001	7	41.6356	242.45	4.53394e-06	13.8889
13240	3.51	Highway.node[7].appl	BrakingNoGui		-0.000183707	0.000218816	5.00001	7	43.0245	242.45	4.4634e-06	13.8889
13786	3.61	Highway.node[7].appl	BrakingNoGui		-9.01758e-05	0.000437288	5.00001	7	44.4134	242.45	3.99615e-06	13.8889
14332	3.71	Highway.node[7].appl	BrakingNoGui		1.46414e-05	0.000540865	5.00001	7	45.8023	242.45	3.23786e-06	13.8889
14878	3.81	Highway.node[7].appl	BrakingNoGui		0.000107168	0.000522233	5.00001	7	47.1912	242.45	2.32616e-06	13.8889
15424	3.91	Highway.node[7].appl	BrakingNoGui		0.00016938	0.000400124	5.00001	7	48.5801	242.45	1.40295e-06	13.8889
15978	4.01	Highway.node[7].appl	BrakingNoGui		0.00019179	0.000212125	5.00001	7	49.9689	242.45	5.89427e-07	13.8889
16524	4.11	Highway.node[7].appl	BrakingNoGui		0.000174309	4.60194e-06	5.00001	7	51.3578	242.45	-3.26579e-08	13.8889
17070	4.21	Highway.node[7].appl	BrakingNoGui		0.000125071	-0.00017789	5.00001	7	52.7467	242.45	-4.301e-07	13.8889
17616	4.31	Highway.node[7].appl	BrakingNoGui		5.77255e-05	-0.000301483	5.00001	7	54.1356	242.45	-6.16725e-07	13.8889
18162	4.41	Highway.node[7].appl	BrakingNoGui		-1.2046e-05	-0.000348572	5.00001	7	55.5245	242.45	-6.42599e-07	13.8889
18708	4.51	Highway.node[7].appl	BrakingNoGui		-6.99988e-05	-0.000319354	5.00001	7	56.9134	242.45	-5.77157e-07	13.8889
19254	4.61	Highway.node[7].appl	BrakingNoGui		-0.000106055	-0.000229548	5.00001	7	58.3023	242.45	-4.90433e-07	13.8889
19800	4.71	Highway.node[7].appl	BrakingNoGui		-0.000115838	-0.000105224	5.00001	7	59.6912	242.45	-4.36679e-07	13.8889
20346	4.81	Highway.node[7].appl	BrakingNoGui		-0.000100854	2.3814e-05	5.00001	7	61.0801	242.45	-4.4369e-07	13.8889
20892	4.91	Highway.node[7].appl	BrakingNoGui		-6.74434e-05	0.000130583	5.00001	7	62.469	242.45	-5.0972e-07	13.8889
21447	5.01	Highway.node[7].appl	BrakingNoGui		-2.48808e-05	0.000196063	5.00001	7	63.8579	242.45	-6.07935e-07	13.8889
21993	5.11	Highway.node[7].appl	BrakingNoGui		-0.631357	-6.75591	5.00001	7	65.2464	242.45	-6.96747e-07	13.8698
22539	5.21	Highway.node[7].appl	BrakingNoGui		-1.97003	-9.36638	4.99947	7	66.6279	242.45	-0.0125115	13.7372
23085	5.31	Highway.node[7].appl	BrakingNoGui		-3.36476	-10.1132	4.99758	7	67.989	242.45	-0.0245961	13.4631
23631	5.41	Highway.node[7].appl	BrakingNoGui		-4.59976	-10.4053	4.99471	7	69.3161	242.45	-0.0317492	13.0577
24177	5.51	Highway.node[7].appl	BrakingNoGui		-5.6234	-10.2674	4.99141	7	70.5968	242.45	-0.0334451	12.5399
24723	5.61	Highway.node[7].appl	BrakingNoGui		-6.40447	-9.78761	4.9882	7	71.8211	242.45	-0.0301651	11.9328
25269	5.71	Highway.node[7].appl	BrakingNoGui		-6.93782	-9.09706	4.98551	7	72.9812	242.45	-0.0231634	11.2611
25815	5.81	Highway.node[7].appl	BrakingNoGui		-7.24434	-8.33933	4.98364	7	74.0719	242.45	-0.014128	10.5488
26361	5.91	Highway.node[7].appl	BrakingNoGui		-7.36614	-7.64731	4.9827	7	75.0903	242.45	-0.00481348	9.81643
26915	6.01	Highway.node[7].appl	BrakingNoGui		-7.3588	-7.12427	4.98264	7	76.0351	242.45	0.0032656	9.0794
27461	6.11	Highway.node[7].appl	BrakingNoGui		-7.28199	-6.82798	4.98327	7	76.9064	242.45	0.00905176	8.34743
28007	6.21	Highway.node[7].appl	BrakingNoGui		-7.19048	-6.77118	4.98435	7	77.7049	242.45	0.0120439	7.62438
28553	6.31	Highway.node[7].appl	BrakingNoGui		-7.12733	-6.9257	4.98559	7	78.4315	242.45	0.0122849	6.90924
