event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
118	1.11	Highway.node[5].appl	BrakingNoGui		0.0	0.0	5.0	5	27.6901	242.45	0.0	13.89
664	1.21	Highway.node[5].appl	BrakingNoGui		-9.19946e-05	-0.00130307	5.0	5	29.0791	242.45	2.25601e-06	13.89
1210	1.31	Highway.node[5].appl	BrakingNoGui		-0.000600593	-0.00435305	5.0	5	30.4681	242.45	8.02076e-06	13.89
1756	1.41	Highway.node[5].appl	BrakingNoGui		-0.00102771	-0.00177644	5.0	5	31.8571	242.45	9.75996e-06	13.8899
2302	1.51	Highway.node[5].appl	BrakingNoGui		-0.00113143	-0.00159932	5.0	5	33.2461	242.45	9.01607e-06	13.8898
2848	1.61	Highway.node[5].appl	BrakingNoGui		-0.000828505	0.0023061	5.0	5	34.635	242.45	6.99416e-06	13.8897
3394	1.71	Highway.node[5].appl	BrakingNoGui		-0.000379935	0.000900157	5.0	5	36.024	242.45	3.38887e-06	13.8896
3940	1.81	Highway.node[5].appl	BrakingNoGui		-0.000362474	-0.00127148	5.0	5	37.413	242.45	7.66946e-07	13.8896
4486	1.91	Highway.node[5].appl	BrakingNoGui		-0.000374939	0.000469862	5.0	5	38.8019	242.45	-2.50936e-06	13.8895
5040	2.01	Highway.node[5].appl	BrakingNoGui		-0.000462675	-0.00203312	5.0	5	40.1909	242.45	-9.32533e-06	13.8895
5586	2.11	Highway.node[5].appl	BrakingNoGui		-0.000862246	-0.00305002	5.0	5	41.5798	242.45	-1.01372e-05	13.8894
6132	2.21	Highway.node[5].appl	BrakingNoGui		-0.000931139	0.000385583	5.0	5	42.9688	242.45	-8.47968e-06	13.8893
6678	2.31	Highway.node[5].appl	BrakingNoGui		-0.000730662	-0.00010513	5.0	5	44.3577	242.45	-7.54738e-06	13.8893
7224	2.41	Highway.node[5].appl	BrakingNoGui		-0.000719354	-0.00122614	5.0	5	45.7466	242.45	-6.1307e-06	13.8892
7770	2.51	Highway.node[5].appl	BrakingNoGui		-0.000566698	0.00130981	5.0	5	47.1355	242.45	-9.55153e-07	13.8891
8316	2.61	Highway.node[5].appl	BrakingNoGui		-0.000376602	-0.000253101	5.0	5	48.5244	242.45	5.41946e-06	13.8891
8862	2.71	Highway.node[5].appl	BrakingNoGui		-0.000215371	0.00126171	5.0	5	49.9133	242.45	7.22908e-06	13.889
9408	2.81	Highway.node[5].appl	BrakingNoGui		6.85053e-05	0.00139962	5.0	5	51.3022	242.45	3.40678e-06	13.889
9954	2.91	Highway.node[5].appl	BrakingNoGui		-6.75135e-05	-0.00244154	5.0	5	52.6912	242.45	-7.14345e-07	13.889
10508	3.01	Highway.node[5].appl	BrakingNoGui		-0.000421138	-0.00146702	5.0	5	54.0801	242.45	-2.63041e-06	13.889
11054	3.11	Highway.node[5].appl	BrakingNoGui		-0.000425808	0.000536696	5.0	5	55.469	242.45	-2.26863e-06	13.889
11600	3.21	Highway.node[5].appl	BrakingNoGui		-0.000467798	-0.00181493	5.0	5	56.8578	242.45	9.97137e-07	13.8889
12146	3.31	Highway.node[5].appl	BrakingNoGui		-0.000512944	0.000282913	5.0	5	58.2467	242.45	6.64491e-06	13.8889
12692	3.41	Highway.node[5].appl	BrakingNoGui		-0.000189964	0.0020994	5.0	5	59.6356	242.45	6.32418e-06	13.8888
13238	3.51	Highway.node[5].appl	BrakingNoGui		0.000214792	0.0018693	5.0	5	61.0245	242.45	1.29913e-06	13.8888
13784	3.61	Highway.node[5].appl	BrakingNoGui		0.000435481	0.00117203	5.0	5	62.4134	242.45	-4.17502e-06	13.8889
14330	3.71	Highway.node[5].appl	BrakingNoGui		0.000397514	-0.000506152	5.0	5	63.8023	242.45	-9.19331e-06	13.8889
14876	3.81	Highway.node[5].appl	BrakingNoGui		0.000104462	-0.00172169	5.0	5	65.1912	242.45	-7.21336e-06	13.8889
15422	3.91	Highway.node[5].appl	BrakingNoGui		-0.000228908	-0.00166029	5.0	5	66.5801	242.45	-9.15645e-08	13.8889
15976	4.01	Highway.node[5].appl	BrakingNoGui		-0.000373677	-0.000460194	5.0	5	67.969	242.45	6.23753e-06	13.8889
16522	4.11	Highway.node[5].appl	BrakingNoGui		-0.000246378	0.000973144	5.0	5	69.3578	242.45	7.00007e-06	13.8889
17068	4.21	Highway.node[5].appl	BrakingNoGui		4.46114e-05	0.00163912	5.0	5	70.7467	242.45	2.06814e-06	13.8889
17614	4.31	Highway.node[5].appl	BrakingNoGui		0.000286856	0.00113353	5.0	5	72.1356	242.45	-4.45497e-06	13.8889
18160	4.41	Highway.node[5].appl	BrakingNoGui		0.000316671	-0.000115561	5.0	5	73.5245	242.45	-7.65951e-06	13.8889
18706	4.51	Highway.node[5].appl	BrakingNoGui		0.000127934	-0.00119872	5.0	5	74.9134	242.45	-5.43304e-06	13.8889
19252	4.61	Highway.node[5].appl	BrakingNoGui		-0.000134728	-0.00138333	5.0	5	76.3023	242.45	3.12524e-07	13.8889
19798	4.71	Highway.node[5].appl	BrakingNoGui		-0.000285873	-0.000605886	5.0	5	77.6912	242.45	5.35246e-06	13.8889
20344	4.81	Highway.node[5].appl	BrakingNoGui		-0.000229733	0.000530078	5.0	5	79.0801	242.45	6.27659e-06	13.8889
20890	4.91	Highway.node[5].appl	BrakingNoGui		-1.99508e-05	0.00121607	5.0	5	80.469	242.45	2.74561e-06	13.8889
21445	5.01	Highway.node[5].appl	BrakingNoGui		0.000187803	0.0010107	5.0	5	81.8579	242.45	-2.5453e-06	13.8889
21991	5.11	Highway.node[5].appl	BrakingNoGui		-0.890182	-9.85283	5.00003	5	83.2463	242.45	0.00217681	13.8625
22537	5.21	Highway.node[5].appl	BrakingNoGui		-2.69305	-12.292	5.00054	5	84.6248	242.45	0.00765451	13.6782
23083	5.31	Highway.node[5].appl	BrakingNoGui		-4.35221	-11.9994	5.00146	5	85.9759	242.45	0.00976036	13.3165
23629	5.41	Highway.node[5].appl	BrakingNoGui		-5.43794	-9.49211	5.00235	5	87.2834	242.45	0.00703908	12.8171
24175	5.51	Highway.node[5].appl	BrakingNoGui		-5.82508	-6.53051	5.00279	5	88.5369	242.45	0.00131729	12.2476
24721	5.61	Highway.node[5].appl	BrakingNoGui		-5.74488	-4.94465	5.00264	5	89.7326	242.45	-0.00384949	11.6679
25267	5.71	Highway.node[5].appl	BrakingNoGui		-5.6162	-5.51066	5.00213	5	90.8711	242.45	-0.00554606	11.1026
25813	5.81	Highway.node[5].appl	BrakingNoGui		-5.77965	-7.59837	5.00166	5	91.9531	242.45	-0.00321072	10.536
26359	5.91	Highway.node[5].appl	BrakingNoGui		-6.31041	-9.7419	5.00155	5	92.977	242.45	0.00120079	9.93229
26913	6.01	Highway.node[5].appl	BrakingNoGui		-7.01425	-10.6239	5.00186	5	93.9374	242.45	0.00466266	9.26346
27459	6.11	Highway.node[5].appl	BrakingNoGui		-7.58436	-9.84893	5.00239	5	94.8274	242.45	0.00505516	8.52886
28005	6.21	Highway.node[5].appl	BrakingNoGui		-7.80684	-8.08194	5.00278	5	95.6418	242.45	0.00241581	7.75512
28551	6.31	Highway.node[5].appl	BrakingNoGui		-7.68413	-6.51006	5.00284	5	96.3784	242.45	-0.00128957	6.97893
29097	6.41	Highway.node[5].appl	BrakingNoGui		-7.41089	-6.0585	5.00258	5	97.0384	242.45	-0.00361583	6.2254
29643	6.51	Highway.node[5].appl	BrakingNoGui		-7.23557	-6.86234	5.0022	5	97.6243	242.45	-0.00326175	5.49578
30189	6.61	Highway.node[5].appl	BrakingNoGui		-7.30557	-8.27732	5.00199	5	98.1377	242.45	-0.000794301	4.77085
30735	6.71	Highway.node[5].appl	BrakingNoGui		-7.5919	-9.36661	5.00205	5	98.5778	242.45	0.00191733	4.0261
31281	6.81	Highway.node[5].appl	BrakingNoGui		-7.92988	-9.50529	5.00232	5	98.9418	242.45	0.00306659	3.24814
31827	6.91	Highway.node[5].appl	BrakingNoGui		-8.13689	-8.72079	5.0026	5	99.2265	242.45	0.00209109	2.44218
32381	7.01	Highway.node[5].appl	BrakingNoGui		-8.1266	-7.5991	5.0027	5	99.4299	242.45	-9.71356e-05	1.62721
32927	7.11	Highway.node[5].appl	BrakingNoGui		-7.95091	-6.8621	5.00259	5	99.5523	242.45	-0.00189053	0.823261
33473	7.21	Highway.node[5].appl	BrakingNoGui		-7.75267	-6.91125	5.00237	5	99.5953	242.45	-0.00214223	0.0395046
34019	7.31	Highway.node[5].appl	BrakingNoGui		0.00063687	0.00815559	5.00236	5	99.5955	242.45	-1.6199e-05	1.6199e-05
34565	7.41	Highway.node[5].appl	BrakingNoGui		0.00164821	0.00439258	5.00236	5	99.5955	242.45	-0.000143309	0.000143309
35111	7.51	Highway.node[5].appl	BrakingNoGui		0.00153662	-0.00134485	5.00234	5	99.5955	242.45	-0.00024914	0.00031095
35657	7.61	Highway.node[5].appl	BrakingNoGui		0.00061783	-0.00453243	5.00231	5	99.5955	242.45	-0.000177752	0.000417087
36203	7.71	Highway.node[5].appl	BrakingNoGui		-0.000374194	-0.0047626	5.00231	5	99.5956	242.45	4.23766e-05	0.000423211
36749	7.81	Highway.node[5].appl	BrakingNoGui		-0.000941512	-0.00274654	5.00232	5	99.5956	242.45	0.000243921	0.000351248
37295	7.91	Highway.node[5].appl	BrakingNoGui		-0.000942652	-0.000104734	5.00235	5	99.5957	242.45	0.000268726	0.000253667
37849	8.01	Highway.node[5].appl	BrakingNoGui		-0.000535859	0.00198687	5.00237	5	99.5957	242.45	9.46484e-05	0.000179222
38395	8.11	Highway.node[5].appl	BrakingNoGui		2.50047e-05	0.00307142	5.00237	5	99.5957	242.45	-0.000143533	0.000154787
38941	8.21	Highway.node[5].appl	BrakingNoGui		0.000549795	0.00345851	5.00235	5	99.5957	242.45	-0.000119433	0.000184913
39487	8.31	Highway.node[5].appl	BrakingNoGui		0.000891284	0.00174151	5.00234	5	99.5957	242.45	2.18092e-05	0.000261909
40033	8.41	Highway.node[5].appl	BrakingNoGui		0.0007754	-0.000990738	5.00236	5	99.5958	242.45	0.000202624	0.000349531
