event	time	node	configname	*.prio	acceleration	controllerAcceleration	distance	nodeId	posx	posy	relativeSpeed	speed
120	1.11	Highway.node[7].appl	BrakingNoGui		0.0	0.0	5.0	7	9.6901	242.45	0.0	13.89
666	1.21	Highway.node[7].appl	BrakingNoGui		-0.000109055	-0.00127505	5.0	7	11.0791	242.45	3.18735e-06	13.89
1212	1.31	Highway.node[7].appl	BrakingNoGui		-0.000584425	-0.00395556	5.0	7	12.4681	242.45	9.60146e-06	13.89
1758	1.41	Highway.node[7].appl	BrakingNoGui		-0.00101213	-0.00208389	5.0	7	13.8571	242.45	7.43502e-06	13.8899
2304	1.51	Highway.node[7].appl	BrakingNoGui		-0.00113758	-0.00151119	5.0	7	15.2461	242.45	6.35787e-06	13.8898
2850	1.61	Highway.node[7].appl	BrakingNoGui		-0.000852041	0.0019214	5.0	7	16.635	242.45	4.41068e-06	13.8897
3396	1.71	Highway.node[7].appl	BrakingNoGui		-0.00040782	0.00115014	5.0	7	18.024	242.45	6.26278e-06	13.8896
3942	1.81	Highway.node[7].appl	BrakingNoGui		-0.000337115	-0.00100779	5.0	7	19.413	242.45	5.5549e-06	13.8896
4488	1.91	Highway.node[7].appl	BrakingNoGui		-0.000357864	0.000129901	5.0	7	20.8019	242.45	-1.16062e-07	13.8895
5042	2.01	Highway.node[7].appl	BrakingNoGui		-0.000475672	-0.00188769	5.0	7	22.1909	242.45	-5.66295e-06	13.8895
5588	2.11	Highway.node[7].appl	BrakingNoGui		-0.000847819	-0.0029366	5.0	7	23.5798	242.45	-8.11573e-06	13.8894
6134	2.21	Highway.node[7].appl	BrakingNoGui		-0.000945651	-2.35243e-05	5.0	7	24.9688	242.45	-1.03448e-05	13.8893
6680	2.31	Highway.node[7].appl	BrakingNoGui		-0.00075708	0.00011215	5.0	7	26.3577	242.45	-7.81621e-06	13.8893
7226	2.41	Highway.node[7].appl	BrakingNoGui		-0.000692504	-0.000878923	5.0	7	27.7466	242.45	-1.47013e-06	13.8892
7772	2.51	Highway.node[7].appl	BrakingNoGui		-0.000497105	0.00145099	5.0	7	29.1355	242.45	4.51197e-06	13.8891
